h3,hour,dow,impact,tickets
8a61892e448ffff,7,Thursday,5.0,2
8a61892e448ffff,10,Monday,26.0,6
8a61892e448ffff,11,Sunday,3.9000000000000004,3
8a61892e448ffff,11,Wednesday,13.0,2
8a61892e4497fff,6,Sunday,4.0,1
8a61892e4497fff,7,Friday,4.0,1
8a61892e4497fff,7,Saturday,4.0,1
8a61892e4497fff,8,Sunday,5.2,1
8a61892e4497fff,10,Monday,2.6,1
8a61892e4497fff,11,Wednesday,5.2,1
8a61892e449ffff,3,Thursday,1.0,1
8a61892e449ffff,4,Thursday,10.0,3
8a61892e449ffff,7,Saturday,9.0,3
8a61892e449ffff,11,Wednesday,11.700000000000001,3
8a61892e44c7fff,4,Sunday,8.0,2
8a61892e44c7fff,11,Monday,5.2,1
8a61892e44c7fff,12,Wednesday,4.0,1
8a61892e44cffff,4,Sunday,4.0,1
8a61892e44cffff,8,Saturday,16.9,6
8a61892e44cffff,9,Saturday,13.0,1
8a61892e44cffff,9,Sunday,23.400000000000002,3
8a61892e44cffff,12,Tuesday,8.0,1
8a61892e44cffff,12,Wednesday,20.0,3
8a61892e44cffff,13,Tuesday,16.0,2
8a61892e44cffff,14,Thursday,5.0,1
8a61892e44cffff,14,Wednesday,9.0,2
8a61892e44d7fff,4,Sunday,5.0,1
8a61892e44d7fff,5,Saturday,5.0,1
8a61892e44d7fff,10,Monday,5.2,1
8a61892e44d7fff,13,Friday,4.0,1
8a61892e44d7fff,14,Thursday,4.0,1
8a61892e44d7fff,18,Thursday,33.8,4
8a61892e44dffff,10,Monday,14.3,3
8a61892e44dffff,14,Thursday,12.0,3
8a61892e44effff,4,Sunday,4.0,1
8a61892e4527fff,7,Wednesday,4.0,1
8a61892e4567fff,12,Thursday,6.0,1
8a61892e4727fff,5,Sunday,4.0,1
8a61892e4737fff,1,Tuesday,26.0,6
8a61892e4737fff,5,Sunday,14.0,4
8a61892e4737fff,7,Wednesday,24.0,6
8a61892e4797fff,3,Wednesday,1.0,1
8a61892e47a7fff,2,Saturday,8.0,1
8a61892e47a7fff,5,Thursday,5.0,1
8a61892e47a7fff,9,Sunday,10.4,2
8a61892e47a7fff,9,Wednesday,20.8,2
8a61892e47a7fff,10,Thursday,10.4,1
8a61892e47a7fff,11,Friday,132.6,14
8a61892e47a7fff,11,Thursday,16.9,4
8a61892e47a7fff,11,Wednesday,15.600000000000001,2
8a61892e47a7fff,12,Friday,20.0,1
8a61892e47a7fff,12,Tuesday,8.0,2
8a61892e47b7fff,4,Sunday,4.0,1
8a61892e47b7fff,5,Sunday,10.0,2
8a61892e47b7fff,7,Wednesday,4.0,1
8a61892e47b7fff,9,Sunday,20.8,4
8a61892e47b7fff,13,Tuesday,4.0,1
8a61892e4807fff,1,Monday,22.0,7
8a61892e4807fff,1,Wednesday,18.0,2
8a61892e4807fff,2,Friday,20.0,4
8a61892e4807fff,2,Monday,8.0,1
8a61892e4807fff,2,Saturday,8.0,2
8a61892e4807fff,2,Sunday,63.6,10
8a61892e4807fff,2,Thursday,8.0,2
8a61892e4807fff,2,Tuesday,36.0,8
8a61892e4807fff,2,Wednesday,27.0,6
8a61892e4807fff,3,Friday,25.0,6
8a61892e4807fff,3,Monday,81.0,23
8a61892e4807fff,3,Saturday,48.0,14
8a61892e4807fff,3,Sunday,45.0,12
8a61892e4807fff,3,Tuesday,11.0,2
8a61892e4807fff,3,Wednesday,34.0,6
8a61892e4807fff,4,Friday,36.0,8
8a61892e4807fff,4,Monday,60.0,14
8a61892e4807fff,4,Saturday,16.0,4
8a61892e4807fff,4,Thursday,23.0,5
8a61892e4807fff,4,Wednesday,7.0,2
8a61892e4807fff,5,Saturday,8.0,2
8a61892e4807fff,5,Sunday,30.0,8
8a61892e4807fff,5,Thursday,9.0,2
8a61892e4807fff,6,Monday,6.0,3
8a61892e4807fff,6,Saturday,13.0,3
8a61892e4807fff,7,Monday,16.0,4
8a61892e4807fff,7,Sunday,4.0,1
8a61892e4807fff,8,Monday,40.3,7
8a61892e4807fff,8,Saturday,5.2,1
8a61892e4807fff,8,Thursday,10.4,2
8a61892e4807fff,9,Friday,7.8,3
8a61892e4807fff,9,Monday,15.600000000000001,6
8a61892e4807fff,9,Saturday,5.2,1
8a61892e4807fff,9,Sunday,5.2,1
8a61892e4807fff,10,Friday,5.2,1
8a61892e4807fff,10,Sunday,10.4,2
8a61892e4807fff,11,Friday,6.5,1
8a61892e4807fff,11,Monday,9.1,4
8a61892e4807fff,11,Saturday,22.1,4
8a61892e4807fff,11,Tuesday,6.5,1
8a61892e4807fff,13,Friday,4.0,1
8a61892e4807fff,13,Monday,3.0,3
8a61892e4807fff,13,Saturday,17.0,6
8a61892e4807fff,14,Monday,22.0,16
8a61892e480ffff,3,Friday,9.0,1
8a61892e481ffff,0,Sunday,24.0,3
8a61892e481ffff,0,Wednesday,2.0,1
8a61892e481ffff,1,Friday,47.0,9
8a61892e481ffff,1,Monday,48.0,8
8a61892e481ffff,1,Thursday,26.0,4
8a61892e481ffff,1,Wednesday,60.0,8
8a61892e481ffff,2,Friday,18.0,3
8a61892e481ffff,2,Monday,68.0,10
8a61892e481ffff,2,Saturday,16.0,2
8a61892e481ffff,2,Sunday,48.0,10
8a61892e481ffff,2,Thursday,5.0,1
8a61892e481ffff,2,Tuesday,160.0,18
8a61892e481ffff,3,Friday,46.0,10
8a61892e481ffff,3,Monday,62.5,11
8a61892e481ffff,3,Saturday,12.0,3
8a61892e481ffff,3,Sunday,5.0,1
8a61892e481ffff,3,Thursday,50.0,10
8a61892e481ffff,3,Tuesday,25.0,5
8a61892e481ffff,3,Wednesday,177.0,29
8a61892e481ffff,4,Friday,20.0,4
8a61892e481ffff,4,Monday,64.0,15
8a61892e481ffff,4,Saturday,26.0,8
8a61892e481ffff,4,Thursday,5.0,1
8a61892e481ffff,4,Tuesday,9.0,2
8a61892e481ffff,4,Wednesday,8.0,2
8a61892e481ffff,5,Friday,22.0,3
8a61892e481ffff,5,Saturday,1.0,1
8a61892e481ffff,5,Sunday,43.0,13
8a61892e481ffff,5,Thursday,4.0,1
8a61892e481ffff,5,Tuesday,4.0,1
8a61892e481ffff,6,Friday,25.0,8
8a61892e481ffff,6,Monday,158.0,31
8a61892e481ffff,6,Saturday,25.0,7
8a61892e481ffff,7,Monday,34.0,7
8a61892e481ffff,7,Saturday,10.5,3
8a61892e481ffff,7,Thursday,4.0,1
8a61892e481ffff,8,Friday,7.800000000000001,2
8a61892e481ffff,8,Sunday,5.2,1
8a61892e481ffff,8,Tuesday,10.4,1
8a61892e481ffff,8,Wednesday,23.4,5
8a61892e481ffff,9,Friday,48.1,6
8a61892e481ffff,9,Monday,58.5,12
8a61892e481ffff,9,Saturday,41.6,5
8a61892e481ffff,10,Friday,10.4,2
8a61892e481ffff,10,Sunday,10.4,1
8a61892e481ffff,10,Thursday,9.1,2
8a61892e481ffff,10,Tuesday,24.7,6
8a61892e481ffff,10,Wednesday,20.8,4
8a61892e481ffff,11,Friday,5.2,1
8a61892e481ffff,11,Monday,53.300000000000004,10
8a61892e481ffff,11,Saturday,6.5,1
8a61892e481ffff,11,Thursday,10.4,2
8a61892e481ffff,11,Tuesday,13.0,2
8a61892e481ffff,11,Wednesday,20.8,3
8a61892e481ffff,12,Sunday,6.0,2
8a61892e481ffff,12,Tuesday,12.0,3
8a61892e481ffff,13,Friday,4.0,1
8a61892e481ffff,13,Thursday,40.0,5
8a61892e481ffff,14,Monday,28.0,7
8a61892e481ffff,14,Thursday,3.0,1
8a61892e481ffff,14,Wednesday,24.0,6
8a61892e481ffff,15,Thursday,21.0,6
8a61892e4827fff,3,Friday,4.0,2
8a61892e4827fff,3,Thursday,5.0,1
8a61892e4827fff,4,Tuesday,5.0,1
8a61892e4827fff,7,Friday,4.0,1
8a61892e4827fff,7,Sunday,2.0,1
8a61892e4837fff,3,Tuesday,5.0,1
8a61892e488ffff,3,Wednesday,10.0,2
8a61892e48c7fff,6,Saturday,35.0,12
8a61892e48c7fff,10,Wednesday,5.2,1
8a61892e48c7fff,12,Friday,8.0,3
8a61892e48c7fff,13,Friday,18.0,5
8a61892e48d7fff,3,Friday,7.0,2
8a61892e48d7fff,3,Thursday,55.0,11
8a61892e48d7fff,3,Wednesday,15.0,3
8a61892e48d7fff,4,Friday,37.0,8
8a61892e48d7fff,4,Tuesday,15.0,3
8a61892e48d7fff,5,Friday,14.0,2
8a61892e48d7fff,5,Saturday,14.0,2
8a61892e48d7fff,5,Tuesday,35.0,7
8a61892e48d7fff,6,Friday,5.0,1
8a61892e48d7fff,6,Wednesday,11.0,2
8a61892e48d7fff,11,Friday,6.5,1
8a61892e48dffff,6,Saturday,5.0,1
8a61892e48e7fff,6,Saturday,9.0,2
8a61892e48e7fff,7,Monday,4.0,1
8a61892e48e7fff,12,Friday,24.0,6
8a61892e48effff,6,Saturday,7.0,3
8a61892e48f7fff,0,Sunday,8.0,1
8a61892e48f7fff,0,Wednesday,16.0,2
8a61892e48f7fff,1,Thursday,32.0,4
8a61892e48f7fff,1,Wednesday,24.0,3
8a61892e48f7fff,2,Saturday,4.0,1
8a61892e48f7fff,3,Friday,10.0,2
8a61892e48f7fff,3,Thursday,35.0,8
8a61892e48f7fff,3,Wednesday,29.0,5
8a61892e48f7fff,4,Friday,7.0,2
8a61892e48f7fff,4,Saturday,8.0,1
8a61892e48f7fff,4,Tuesday,15.0,3
8a61892e48f7fff,4,Wednesday,5.0,1
8a61892e48f7fff,5,Friday,27.0,6
8a61892e48f7fff,5,Tuesday,5.0,1
8a61892e48f7fff,5,Wednesday,10.0,2
8a61892e48f7fff,6,Saturday,20.0,5
8a61892e48f7fff,9,Friday,10.4,1
8a61892e48f7fff,10,Thursday,16.9,4
8a61892e48f7fff,10,Tuesday,11.7,3
8a61892e48f7fff,11,Wednesday,5.2,1
8a61892e48f7fff,12,Friday,50.0,13
8a61892e48f7fff,12,Tuesday,22.0,7
8a61892e48f7fff,14,Wednesday,4.0,1
8a61892e490ffff,5,Saturday,5.0,1
8a61892e490ffff,7,Sunday,5.0,1
8a61892e490ffff,8,Monday,5.2,1
8a61892e490ffff,8,Wednesday,9.1,2
8a61892e4927fff,3,Friday,7.0,2
8a61892e4927fff,3,Sunday,4.0,1
8a61892e4927fff,3,Tuesday,5.0,1
8a61892e4927fff,4,Friday,2.0,2
8a61892e4927fff,4,Saturday,4.0,1
8a61892e4927fff,4,Tuesday,41.0,9
8a61892e4927fff,4,Wednesday,1.0,1
8a61892e4927fff,6,Friday,15.0,3
8a61892e4927fff,6,Monday,8.0,2
8a61892e4927fff,6,Saturday,1.0,1
8a61892e4927fff,7,Monday,1.0,1
8a61892e4927fff,7,Saturday,2.0,2
8a61892e4927fff,8,Monday,5.2,1
8a61892e4927fff,10,Wednesday,1.3,1
8a61892e4927fff,11,Saturday,1.3,1
8a61892e4927fff,11,Tuesday,9.100000000000001,2
8a61892e4927fff,12,Saturday,1.0,1
8a61892e4927fff,12,Tuesday,1.0,1
8a61892e492ffff,3,Monday,4.0,1
8a61892e492ffff,3,Tuesday,5.0,1
8a61892e492ffff,4,Friday,12.0,3
8a61892e492ffff,4,Thursday,5.0,1
8a61892e492ffff,4,Tuesday,5.0,1
8a61892e492ffff,4,Wednesday,5.0,1
8a61892e492ffff,5,Friday,13.0,7
8a61892e492ffff,5,Thursday,5.0,1
8a61892e492ffff,5,Tuesday,6.0,2
8a61892e492ffff,6,Friday,5.0,1
8a61892e492ffff,7,Friday,3.0,3
8a61892e492ffff,7,Saturday,25.0,9
8a61892e492ffff,8,Monday,6.5,1
8a61892e492ffff,8,Wednesday,6.5,1
8a61892e492ffff,9,Wednesday,7.800000000000001,1
8a61892e4937fff,8,Monday,5.2,1
8a61892e49a7fff,7,Friday,4.0,1
8a61892e4a47fff,6,Sunday,4.0,1
8a61892e4a47fff,8,Friday,20.8,4
8a61892e4a47fff,8,Saturday,10.4,2
8a61892e4a47fff,8,Wednesday,5.2,1
8a61892e4a47fff,9,Tuesday,36.4,5
8a61892e4a47fff,9,Wednesday,10.4,2
8a61892e4a47fff,10,Saturday,5.2,1
8a61892e4a47fff,11,Wednesday,10.4,2
8a61892e4a47fff,12,Saturday,8.0,2
8a61892e4a47fff,12,Wednesday,6.0,1
8a61892e4a4ffff,4,Saturday,1.0,1
8a61892e4a4ffff,6,Wednesday,20.0,3
8a61892e4a4ffff,7,Friday,4.0,1
8a61892e4a4ffff,8,Saturday,27.3,6
8a61892e4a4ffff,8,Wednesday,14.3,2
8a61892e4a4ffff,9,Thursday,20.8,1
8a61892e4a4ffff,10,Sunday,10.4,1
8a61892e4a4ffff,10,Tuesday,15.600000000000001,3
8a61892e4a4ffff,11,Sunday,26.0,5
8a61892e4a4ffff,11,Wednesday,5.2,1
8a61892e4a5ffff,4,Saturday,8.0,2
8a61892e4a5ffff,6,Wednesday,8.0,1
8a61892e4a5ffff,10,Sunday,20.8,2
8a61892e4a5ffff,14,Tuesday,2.0,1
8a61892e4a67fff,1,Saturday,20.0,1
8a61892e4a67fff,2,Friday,10.0,1
8a61892e4a67fff,3,Friday,5.0,2
8a61892e4a67fff,4,Saturday,2.0,1
8a61892e4a67fff,4,Wednesday,1.0,1
8a61892e4a67fff,5,Tuesday,21.0,7
8a61892e4a67fff,5,Wednesday,8.0,4
8a61892e4a67fff,6,Sunday,8.0,1
8a61892e4a67fff,7,Sunday,8.0,1
8a61892e4a67fff,7,Thursday,5.0,1
8a61892e4a67fff,7,Wednesday,8.0,1
8a61892e4a67fff,8,Thursday,6.5,1
8a61892e4a67fff,9,Monday,15.600000000000001,6
8a61892e4a67fff,9,Thursday,6.5,1
8a61892e4a67fff,9,Tuesday,26.0,9
8a61892e4a67fff,10,Sunday,2.6,1
8a61892e4a67fff,10,Wednesday,32.5,3
8a61892e4a67fff,11,Friday,10.4,1
8a61892e4a67fff,11,Saturday,2.6,1
8a61892e4a67fff,11,Thursday,1.3,1
8a61892e4a67fff,12,Monday,16.0,1
8a61892e4a67fff,12,Thursday,2.0,1
8a61892e4a67fff,12,Tuesday,8.0,1
8a61892e4a67fff,12,Wednesday,8.0,1
8a61892e4a67fff,13,Wednesday,4.0,1
8a61892e4a67fff,14,Wednesday,8.0,1
8a61892e4a6ffff,5,Wednesday,2.0,1
8a61892e4a6ffff,9,Tuesday,18.2,7
8a61892e4a6ffff,10,Thursday,6.5,1
8a61892e4a8ffff,4,Sunday,1.0,1
8a61892e4acffff,4,Sunday,5.0,2
8a61892e4acffff,10,Saturday,13.0,7
8a61892e4b4ffff,1,Wednesday,8.0,1
8a61892e4b4ffff,5,Wednesday,4.0,1
8a61892e4b4ffff,6,Thursday,8.0,1
8a61892e4b4ffff,8,Thursday,13.0,2
8a61892e4b4ffff,8,Wednesday,20.8,2
8a61892e4b4ffff,9,Friday,5.2,1
8a61892e4b4ffff,9,Saturday,13.0,2
8a61892e4b4ffff,9,Thursday,5.2,1
8a61892e4b4ffff,10,Sunday,2.6,1
8a61892e4b4ffff,12,Tuesday,9.0,1
8a61892e4b4ffff,12,Wednesday,2.0,1
8a61892e4b6ffff,3,Saturday,1.0,1
8a61892e4b6ffff,5,Friday,4.0,1
8a61892e4b6ffff,6,Thursday,1.0,1
8a61892e4b6ffff,9,Saturday,15.600000000000001,2
8a61892e4b6ffff,11,Tuesday,2.6,1
8a61892e4b6ffff,13,Wednesday,8.0,1
8a61892e4c0ffff,1,Wednesday,16.0,1
8a61892e4c57fff,2,Friday,16.0,1
8a61892e4c5ffff,5,Thursday,2.0,2
8a61892e4c5ffff,6,Thursday,85.0,39
8a61892e4c5ffff,7,Thursday,14.0,7
8a61892e4c77fff,2,Friday,8.0,1
8a61892e4c77fff,2,Tuesday,16.0,1
8a61892e4c77fff,3,Wednesday,8.0,1
8a61892e4ca7fff,7,Wednesday,6.0,1
8a61892e4cb7fff,7,Wednesday,8.0,2
8a61892e4d1ffff,10,Saturday,10.4,2
8a61892e4d97fff,7,Wednesday,8.0,2
8a61892e4d97fff,8,Thursday,23.400000000000002,4
8a61892e528ffff,2,Friday,2.5,1
8a61892e52cffff,11,Tuesday,6.5,1
8a61892e52f7fff,5,Sunday,1.0,1
8a61892e5497fff,9,Friday,13.0,1
8a61892e54b7fff,12,Saturday,1.0,1
8a61892e5587fff,1,Friday,58.0,6
8a61892e5587fff,1,Thursday,18.0,1
8a61892e5587fff,1,Tuesday,4.0,1
8a61892e5587fff,1,Wednesday,13.0,3
8a61892e5587fff,2,Friday,47.0,8
8a61892e5587fff,2,Saturday,23.0,6
8a61892e5587fff,2,Thursday,31.0,5
8a61892e5587fff,2,Tuesday,42.0,6
8a61892e5587fff,2,Wednesday,31.0,5
8a61892e5587fff,3,Friday,50.0,7
8a61892e5587fff,3,Saturday,63.0,7
8a61892e5587fff,3,Thursday,25.0,4
8a61892e5587fff,3,Tuesday,29.0,4
8a61892e5587fff,3,Wednesday,43.0,10
8a61892e5587fff,4,Friday,2.0,1
8a61892e5587fff,4,Monday,9.0,2
8a61892e5587fff,4,Saturday,30.0,6
8a61892e5587fff,4,Thursday,5.0,1
8a61892e5587fff,4,Tuesday,58.0,9
8a61892e5587fff,4,Wednesday,13.0,2
8a61892e5587fff,5,Friday,24.0,3
8a61892e5587fff,5,Saturday,15.0,2
8a61892e5587fff,5,Thursday,41.0,8
8a61892e5587fff,5,Tuesday,17.0,4
8a61892e5587fff,5,Wednesday,37.2,6
8a61892e5587fff,6,Friday,8.0,1
8a61892e5587fff,6,Saturday,7.0,2
8a61892e5587fff,6,Thursday,26.0,4
8a61892e5587fff,6,Tuesday,4.0,1
8a61892e5587fff,7,Friday,26.0,3
8a61892e5587fff,7,Wednesday,32.0,3
8a61892e5587fff,8,Friday,10.4,1
8a61892e5587fff,8,Monday,1.3,1
8a61892e5587fff,8,Saturday,28.6,6
8a61892e5587fff,8,Thursday,41.6,4
8a61892e5587fff,8,Tuesday,85.8,11
8a61892e5587fff,8,Wednesday,11.7,2
8a61892e5587fff,9,Friday,26.0,2
8a61892e5587fff,9,Thursday,50.7,7
8a61892e5587fff,9,Tuesday,15.6,2
8a61892e5587fff,9,Wednesday,26.0,2
8a61892e5587fff,10,Friday,13.0,1
8a61892e5587fff,11,Friday,19.5,2
8a61892e5587fff,11,Thursday,37.7,5
8a61892e5587fff,11,Tuesday,41.6,6
8a61892e5587fff,11,Wednesday,87.1,9
8a61892e5587fff,12,Friday,10.0,1
8a61892e5587fff,12,Saturday,7.0,2
8a61892e5587fff,12,Thursday,22.0,4
8a61892e5587fff,12,Tuesday,15.0,2
8a61892e5587fff,12,Wednesday,18.0,3
8a61892e5587fff,13,Friday,5.0,1
8a61892e558ffff,11,Tuesday,13.0,1
8a61892e558ffff,13,Friday,10.0,1
8a61892e5597fff,2,Tuesday,4.0,1
8a61892e5597fff,3,Friday,4.0,1
8a61892e5597fff,3,Saturday,15.0,2
8a61892e5597fff,4,Saturday,4.0,1
8a61892e5597fff,4,Tuesday,19.0,2
8a61892e5597fff,5,Saturday,20.0,2
8a61892e5597fff,5,Tuesday,5.0,1
8a61892e5597fff,6,Thursday,20.0,2
8a61892e5597fff,7,Friday,40.0,4
8a61892e5597fff,7,Tuesday,10.0,1
8a61892e5597fff,8,Saturday,1.3,1
8a61892e5597fff,8,Tuesday,13.0,1
8a61892e5597fff,9,Tuesday,28.6,2
8a61892e5597fff,10,Thursday,26.0,2
8a61892e5597fff,11,Friday,39.0,2
8a61892e5597fff,11,Tuesday,13.0,1
8a61892e5597fff,13,Friday,8.0,1
8a61892e559ffff,3,Friday,10.0,1
8a61892e559ffff,4,Saturday,10.0,1
8a61892e559ffff,4,Tuesday,10.0,1
8a61892e559ffff,5,Saturday,4.0,1
8a61892e559ffff,5,Sunday,24.0,4
8a61892e559ffff,7,Friday,10.0,1
8a61892e559ffff,7,Thursday,10.0,1
8a61892e559ffff,7,Tuesday,20.0,2
8a61892e559ffff,8,Thursday,13.0,1
8a61892e559ffff,8,Tuesday,26.0,2
8a61892e559ffff,9,Tuesday,13.0,1
8a61892e559ffff,11,Thursday,13.0,1
8a61892e55a7fff,1,Saturday,18.0,5
8a61892e55a7fff,1,Tuesday,8.0,2
8a61892e55a7fff,2,Thursday,8.0,1
8a61892e55a7fff,2,Tuesday,10.0,1
8a61892e55a7fff,2,Wednesday,4.0,1
8a61892e55a7fff,3,Friday,2.0,1
8a61892e55a7fff,4,Friday,6.0,1
8a61892e55a7fff,4,Thursday,14.0,2
8a61892e55a7fff,5,Friday,14.0,2
8a61892e55a7fff,5,Thursday,32.0,8
8a61892e55a7fff,5,Tuesday,8.0,2
8a61892e55a7fff,8,Friday,2.6,1
8a61892e55a7fff,8,Thursday,13.0,1
8a61892e55a7fff,11,Wednesday,6.5,1
8a61892e55affff,2,Wednesday,5.0,1
8a61892e55b7fff,1,Saturday,44.0,5
8a61892e55b7fff,1,Tuesday,5.0,2
8a61892e55b7fff,1,Wednesday,36.0,4
8a61892e55b7fff,2,Friday,15.0,2
8a61892e55b7fff,2,Saturday,9.0,2
8a61892e55b7fff,2,Thursday,49.0,7
8a61892e55b7fff,2,Tuesday,6.5,2
8a61892e55b7fff,2,Wednesday,30.0,4
8a61892e55b7fff,3,Friday,5.0,2
8a61892e55b7fff,3,Monday,4.0,1
8a61892e55b7fff,3,Saturday,25.0,8
8a61892e55b7fff,3,Thursday,45.0,12
8a61892e55b7fff,3,Tuesday,70.0,22
8a61892e55b7fff,3,Wednesday,10.0,3
8a61892e55b7fff,4,Friday,19.0,8
8a61892e55b7fff,4,Monday,5.0,2
8a61892e55b7fff,4,Saturday,18.0,2
8a61892e55b7fff,4,Sunday,10.0,5
8a61892e55b7fff,4,Thursday,23.0,8
8a61892e55b7fff,4,Tuesday,22.0,7
8a61892e55b7fff,4,Wednesday,12.0,2
8a61892e55b7fff,5,Friday,15.0,3
8a61892e55b7fff,5,Saturday,4.0,4
8a61892e55b7fff,5,Thursday,43.0,7
8a61892e55b7fff,5,Tuesday,4.0,1
8a61892e55b7fff,6,Friday,15.0,2
8a61892e55b7fff,6,Saturday,16.0,2
8a61892e55b7fff,6,Tuesday,16.0,2
8a61892e55b7fff,7,Friday,26.0,3
8a61892e55b7fff,7,Tuesday,16.0,2
8a61892e55b7fff,8,Friday,10.4,1
8a61892e55b7fff,8,Saturday,3.9000000000000004,3
8a61892e55b7fff,8,Thursday,13.0,1
8a61892e55b7fff,8,Wednesday,20.8,2
8a61892e55b7fff,9,Friday,32.5,4
8a61892e55b7fff,9,Thursday,6.5,1
8a61892e55b7fff,10,Friday,5.2,1
8a61892e55b7fff,10,Saturday,1.3,1
8a61892e55b7fff,10,Thursday,13.0,2
8a61892e55b7fff,10,Tuesday,13.0,1
8a61892e55b7fff,11,Friday,3.9000000000000004,3
8a61892e55b7fff,11,Saturday,41.6,11
8a61892e55b7fff,11,Tuesday,13.0,1
8a61892e55b7fff,11,Wednesday,6.5,1
8a61892e55b7fff,12,Friday,10.0,1
8a61892e55b7fff,12,Saturday,20.0,3
8a61892e55b7fff,12,Wednesday,5.0,1
8a61892e56effff,6,Tuesday,4.0,1
8a61892e5b5ffff,10,Tuesday,36.4,7
8a61892e5c97fff,4,Sunday,8.0,1
8a61892e5c97fff,6,Thursday,26.0,4
8a61892e5c97fff,10,Saturday,5.2,1
8a61892e5c97fff,12,Saturday,4.0,1
8a61892e608ffff,5,Friday,1.0,1
8a61892e608ffff,7,Thursday,2.0,1
8a61892e608ffff,13,Friday,1.0,1
8a61892e6097fff,10,Sunday,10.4,1
8a61892e609ffff,2,Wednesday,1.0,1
8a61892e609ffff,3,Friday,2.0,1
8a61892e609ffff,5,Wednesday,1.0,1
8a61892e609ffff,6,Sunday,1.0,1
8a61892e609ffff,7,Thursday,2.0,1
8a61892e609ffff,9,Sunday,2.6,1
8a61892e609ffff,10,Saturday,2.6,1
8a61892e609ffff,14,Friday,5.0,1
8a61892e60affff,13,Tuesday,4.0,1
8a61892e60dffff,3,Wednesday,1.0,1
8a61892e60dffff,5,Sunday,6.0,2
8a61892e60dffff,6,Wednesday,4.0,1
8a61892e60dffff,11,Sunday,2.6,1
8a61892e60dffff,12,Sunday,1.0,1
8a61892e60dffff,12,Thursday,5.0,1
8a61892e6117fff,13,Thursday,2.0,1
8a61892e6267fff,9,Sunday,5.2,1
8a61892e62dffff,5,Saturday,8.0,2
8a61892e6447fff,3,Tuesday,1.0,1
8a61892e6447fff,4,Tuesday,2.0,1
8a61892e6547fff,2,Tuesday,2.0,1
8a61892e6547fff,3,Saturday,2.0,1
8a61892e6547fff,6,Sunday,8.0,1
8a61892e6547fff,10,Saturday,1.3,1
8a61892e654ffff,9,Friday,7.800000000000001,1
8a61892e654ffff,12,Thursday,2.0,1
8a61892e6577fff,3,Tuesday,1.0,1
8a61892e6577fff,4,Saturday,6.0,1
8a61892e6577fff,4,Tuesday,1.0,1
8a61892e6577fff,11,Tuesday,5.2,1
8a61892e6577fff,12,Monday,1.0,1
8a61892e6627fff,12,Tuesday,10.0,2
8a61892e66c7fff,2,Friday,4.0,1
8a61892e6727fff,6,Saturday,12.0,1
8a61892e6727fff,6,Sunday,3.0,1
8a61892e6727fff,7,Saturday,1.0,1
8a61892e6727fff,8,Thursday,2.6,1
8a61892e6727fff,9,Friday,2.6,2
8a61892e6727fff,10,Thursday,3.9000000000000004,2
8a61892e6727fff,10,Tuesday,2.6,1
8a61892e6727fff,11,Monday,1.3,1
8a61892e672ffff,5,Wednesday,1.0,1
8a61892e672ffff,10,Friday,1.3,1
8a61892e672ffff,11,Monday,3.9000000000000004,2
8a61892e6747fff,6,Sunday,6.0,4
8a61892e6777fff,1,Wednesday,4.0,1
8a61892e6777fff,2,Wednesday,2.0,1
8a61892e6777fff,3,Thursday,1.0,1
8a61892e6777fff,5,Sunday,4.5,3
8a61892e6777fff,7,Saturday,9.0,3
8a61892e6777fff,7,Tuesday,5.0,2
8a61892e6777fff,9,Saturday,5.2,1
8a61892e6777fff,10,Sunday,3.9000000000000004,3
8a61892e6777fff,15,Sunday,4.0,1
8a61892e6807fff,3,Saturday,18.0,2
8a61892e6807fff,3,Sunday,1.0,1
8a61892e6807fff,3,Thursday,2.0,2
8a61892e6807fff,4,Saturday,22.0,7
8a61892e6807fff,4,Tuesday,1.0,1
8a61892e6807fff,4,Wednesday,14.0,3
8a61892e6807fff,7,Sunday,9.0,3
8a61892e6807fff,10,Monday,1.3,1
8a61892e6807fff,11,Saturday,5.2,1
8a61892e6807fff,11,Sunday,5.2,1
8a61892e6807fff,11,Tuesday,3.9000000000000004,3
8a61892e6807fff,13,Thursday,5.0,2
8a61892e6807fff,14,Monday,2.0,2
8a61892e680ffff,0,Saturday,3.0,1
8a61892e680ffff,5,Tuesday,4.0,1
8a61892e680ffff,10,Thursday,5.2,1
8a61892e6817fff,2,Friday,8.0,1
8a61892e6817fff,2,Sunday,1.0,1
8a61892e6817fff,2,Tuesday,6.0,1
8a61892e6817fff,3,Thursday,2.0,1
8a61892e6817fff,4,Saturday,20.0,1
8a61892e6817fff,4,Sunday,2.0,1
8a61892e6817fff,4,Thursday,8.0,3
8a61892e6817fff,4,Tuesday,4.0,1
8a61892e6817fff,7,Thursday,4.0,1
8a61892e6817fff,10,Wednesday,5.2,1
8a61892e6817fff,11,Friday,7.800000000000001,3
8a61892e6817fff,11,Saturday,5.2,1
8a61892e6817fff,12,Friday,2.0,2
8a61892e6817fff,12,Saturday,4.0,1
8a61892e6817fff,13,Thursday,5.0,2
8a61892e6827fff,11,Tuesday,13.0,1
8a61892e6827fff,12,Friday,11.0,3
8a61892e6827fff,13,Saturday,12.0,11
8a61892e6827fff,13,Tuesday,4.0,1
8a61892e682ffff,4,Saturday,5.0,1
8a61892e682ffff,5,Thursday,1.0,1
